place_name,id_review,caption,relative_date,retrieval_date,rating,username,n_review_user,n_photo_user,url_user,language
Pantai Paal,ChZDSUhNMG9nS0VJQ0FnSURrNTdIcGNREAE,"Paal Beach, Marinsow Likupang Timur, North Minahasa Regency, peaceful atmosphere with the doi, quiet visitors because it's not a Saturday or Sunday. Hehehe",5 years ago,2024-09-04 13:01:28.806017,5.0,S. Fachtur Aditya Putra,71,https://www.google.com/maps/contrib/114130329194938957250/reviews?hl=en,NULL,en
Pantai Paal,ChdDSUhNMG9nS0VJQ0FnSURrLWJMSDdBRRAB,"A very nice beach for sea salt and seawater junkies, but don't visit it on weekends, you will be trapped on traffic and full people looking for the best spot. Attached the photos when the beach not to crowed.",5 years ago,2024-09-04 13:01:48.713897,5.0,Sarju Keebs,100,https://www.google.com/maps/contrib/113365801246894891854/reviews?hl=en,NULL,en
Pantai Paal,ChZDSUhNMG9nS0VJQ0FnSURrc2JfUFBBEAE,"The beach is cool, clean, and has adequate & clean toilets & changing / rinsing areas.",5 years ago,2024-09-04 13:01:48.721748,5.0,Mich's Explore,90,https://www.google.com/maps/contrib/116526401336944833407/reviews?hl=en,NULL,en
Pantai Paal,ChZDSUhNMG9nS0VJQ0FnSUNFNDRIdEtBEAE,Istimewa,5 years ago,2024-09-04 13:02:05.870280,5.0,Panji Ibnu,25,https://www.google.com/maps/contrib/111814712301905849319/reviews?hl=en,NULL,en
Pantai Paal,ChZDSUhNMG9nS0VJQ0FnSUQ0LS1HUGJBEAE,Quite clean beach,5 years ago,2024-09-04 13:02:14.460548,5.0,Ronny Christanto,26,https://www.google.com/maps/contrib/101152719577682935560/reviews?hl=en,NULL,en
Pantai Paal,ChdDSUhNMG9nS0VJQ0FnSUM0cjUtZl9BRRAB,The facancy place,5 years ago,2024-09-04 13:02:14.468303,5.0,Shong'Cho Vals,139,https://www.google.com/maps/contrib/111698514406998019548/reviews?hl=en,NULL,en
Pantai Paal,ChZDSUhNMG9nS0VJQ0FnSUM0dGNfVkJ3EAE,"Really nice beach,,,but you must ask how much you have to pay their small cottage,,,",5 years ago,2024-09-04 13:02:22.865319,5.0,Roland Pio,1,https://www.google.com/maps/contrib/107607916881040122488/reviews?hl=en,NULL,en
Pantai Paal,ChZDSUhNMG9nS0VJQ0FnSUM0bVp2SEJREAE,Beautiful white sand beach with blue color of the sea,5 years ago,2024-09-04 13:02:33.139839,5.0,Faqih Badila,9,https://www.google.com/maps/contrib/112064917496822782194/reviews?hl=en,NULL,en
Pantai Paal,ChdDSUhNMG9nS0VJQ0FnSUM0NmMtcWtnRRAB,"For me, the road to reach this beach is the most important thing: it's has been much better than that in a few years ago. But still at some points there are works on gutter channels, bridge, n road widening, that surely make the trip to …",5 years ago,2024-09-04 13:02:33.140836,4.0,Anthony Wawah,38,https://www.google.com/maps/contrib/100823758201080542915/reviews?hl=en,NULL,en
Pantai Paal,ChdDSUhNMG9nS0VJQ0FnSUM0a01PaXdnRRAB,Good place,5 years ago,2024-09-04 13:02:50.184932,5.0,Rian Manus,57,https://www.google.com/maps/contrib/114363845030256545621/reviews?hl=en,NULL,en
Pantai Paal,ChdDSUhNMG9nS0VJQ0FnSURZaDdud2l3RRAB,It's very owsome,5 years ago,2024-09-04 13:02:59.424900,5.0,Khurram Paul,11,https://www.google.com/maps/contrib/115813799477800902028/reviews?hl=en,NULL,en
Pantai Paal,ChZDSUhNMG9nS0VJQ0FnSURZemRQS1lREAE,Nice beach 🏖 …,5 years ago,2024-09-04 13:03:07.394462,5.0,Yohan Moniaga,47,https://www.google.com/maps/contrib/116149055580105930689/reviews?hl=en,NULL,en
Pantai Paal,ChZDSUhNMG9nS0VJQ0FnSURZdGVUMmZREAE,"Mostly crowded at public holiday, best view, good food",5 years ago,2024-09-04 13:03:07.397874,5.0,Renaldio Keintjem,88,https://www.google.com/maps/contrib/107223810848521130791/reviews?hl=en,NULL,en
Pantai Paal,ChZDSUhNMG9nS0VJQ0FnSURZdG82aEtnEAE,Wonderful place.,5 years ago,2024-09-04 13:03:17.604397,5.0,Latuheru Rensy,9,https://www.google.com/maps/contrib/101915932284887678342/reviews?hl=en,NULL,en
Pantai Paal,ChdDSUhNMG9nS0VJQ0FnSURZblBUdXVRRRAB,Nice but wave is too strong,5 years ago,2024-09-04 13:03:36.886901,4.0,Seal,5,https://www.google.com/maps/contrib/107931721349788800207/reviews?hl=en,NULL,en
Pantai Paal,ChdDSUhNMG9nS0VJQ0FnSUNZaV9PTTRRRRAB,White sand amazing view a little pricey for the pondok but worth every pennies,5 years ago,2024-09-04 13:03:56.105911,5.0,Sharief,94,https://www.google.com/maps/contrib/114064414304291951097/reviews?hl=en,NULL,en
Pantai Paal,ChdDSUhNMG9nS0VJQ0FnSUNZc19Ia3B3RRAB,Too crowded on weekends.,5 years ago,2024-09-04 13:03:56.109038,4.0,Ronny J. Laluyan,21,https://www.google.com/maps/contrib/108605496175089258857/reviews?hl=en,NULL,en
Pantai Paal,ChZDSUhNMG9nS0VJQ0FnSUNZM3RLME1nEAE,Good place to visit,5 years ago,2024-09-04 13:04:06.142663,4.0,Zuuii-chan,25,https://www.google.com/maps/contrib/105664726078184566629/reviews?hl=en,NULL,en
Pantai Paal,ChZDSUhNMG9nS0VJQ0FnSUNZLUtidURBEAE,Nice beach,5 years ago,2024-09-04 13:04:34.922872,5.0,Brayend Tamusa,84,https://www.google.com/maps/contrib/107910288353761147546/reviews?hl=en,NULL,en
Pantai Paal,ChdDSUhNMG9nS0VJQ0FnSURvbjhHRGpBRRAB,Awesome place to hangout,5 years ago,2024-09-04 13:04:34.949382,5.0,Steven Daniel,28,https://www.google.com/maps/contrib/114511715343944578536/reviews?hl=en,NULL,en
Pantai Paal,ChdDSUhNMG9nS0VJQ0FnSURvcDhIRzdRRRAB,"The great view, i fall in love with this beach, i feel free",5 years ago,2024-09-04 13:04:44.120748,5.0,Mario Nelwan,80,https://www.google.com/maps/contrib/109709449285942050808/reviews?hl=en,NULL,en
Pantai Paal,ChZDSUhNMG9nS0VJQ0FnSURvczViNmVnEAE,Recommended,5 years ago,2024-09-04 13:04:44.124737,5.0,Ribca Kambey,46,https://www.google.com/maps/contrib/107289685905595666940/reviews?hl=en,NULL,en
Pantai Paal,ChdDSUhNMG9nS0VJQ0FnSURvZ2ZQODh3RRAB,Perfect View here,5 years ago,2024-09-04 13:04:44.135251,5.0,Anindyo Ch. (Joe),32,https://www.google.com/maps/contrib/102446076877049924338/reviews?hl=en,NULL,en
Pantai Paal,ChdDSUhNMG9nS0VJQ0FnSUNnM2JLUHV3RRAB,A very beautiful beach.. recomended,5 years ago,2024-09-04 13:04:54.102528,5.0,Telly Sofia,226,https://www.google.com/maps/contrib/101254547540148962980/reviews?hl=en,NULL,en
Pantai Paal,ChZDSUhNMG9nS0VJQ0FnSUNvdDlxeUNREAE,One of the best beach in North Sulawesi. Wonderful places,5 years ago,2024-09-04 13:04:54.102528,5.0,Nobel David Sekeon,207,https://www.google.com/maps/contrib/110960022026960657497/reviews?hl=en,NULL,en
Pantai Paal,ChdDSUhNMG9nS0VJQ0FnSUNvNS1fRDVRRRAB,Nice beach,5 years ago,2024-09-04 13:05:03.971386,4.0,Thomas Tjhong,109,https://www.google.com/maps/contrib/117495571441758590532/reviews?hl=en,NULL,en
Pantai Paal,ChdDSUhNMG9nS0VJQ0FnSURJaWZuU3lRRRAB,"not many beach that i've visited in northern Sulawesi, but this beach were beautiful. the sand is white and the color, the sea color were so beautifuly tosca. But, it was not so clean enough, a lot of trash and plastic bottle or plastic bag …",5 years ago,2024-09-04 13:05:14.299925,5.0,Djangrono,223,https://www.google.com/maps/contrib/113948591030477839655/reviews?hl=en,NULL,en
Pantai Paal,ChZDSUhNMG9nS0VJQ0FnSUNvMXE2Z1J3EAE,Nice beach,5 years ago,2024-09-04 13:05:24.785914,5.0,Nevy J Mamesah,17,https://www.google.com/maps/contrib/115947264725984366951/reviews?hl=en,NULL,en
Pantai Paal,ChZDSUhNMG9nS0VJQ0FnSUNveXNqMFl3EAE,Good place,5 years ago,2024-09-04 13:05:24.803458,5.0,Roy R. Mentang,8,https://www.google.com/maps/contrib/108126573865795103613/reviews?hl=en,NULL,en
Pantai Paal,ChZDSUhNMG9nS0VJQ0FnSUNvdk9tR0VREAE,nice beach enjoy big wave.,5 years ago,2024-09-04 13:05:36.243660,5.0,suguneak,1,https://www.google.com/maps/contrib/106857626050615567863/reviews?hl=en,NULL,en
Pantai Paal,ChZDSUhNMG9nS0VJQ0FnSUNvdk9yVEVBEAE,Great beach,5 years ago,2024-09-04 13:05:36.245657,3.0,Alfa Andaki,0,https://www.google.com/maps/contrib/102000154595890678043/reviews?hl=en,NULL,en
Pantai Paal,ChZDSUhNMG9nS0VJQ0FnSUNvNk1MS2NnEAE,It's overrated,5 years ago,2024-09-04 13:05:36.253169,3.0,Alikha Dealova οικογένεια,4,https://www.google.com/maps/contrib/110711629101555970159/reviews?hl=en,NULL,en
Pantai Paal,ChdDSUhNMG9nS0VJQ0FnSURJb2RfdDd3RRAB,Becareful of big waves,5 years ago,2024-09-04 13:06:09.079354,5.0,Alvin Oktavianus,243,https://www.google.com/maps/contrib/116632111655140983154/reviews?hl=en,NULL,en
Gua Batu Cermin,ChdDSUhNMG9nS0VJQ0FnSURIdWN5eXlRRRAB,"The cave is having cool air, very nice with small bats around. The guide will accompany tourist going through with safety helmet. Local people for 20K IDR and foreigners 50K IDR. Tips for local guide min 50K/group. Worth to visit!",4 hours ago,2024-09-18 09:05:59.760209,5.0,Armi Aryati,93,https://www.google.com/maps/contrib/112675967368984190353/reviews?hl=en,NULL,en
Gua Batu Cermin,ChdDSUhNMG9nS0VJQ0FnSURIM0k3VnV3RRAB,"Good place to spend your time for 1 hour. Our guide Benny was soo well informed and explained each thing perfectly. We saw turtle fossil, fish fossil. Paid 150k for 2 pax including guide.",4 days ago,2024-09-18 09:05:59.764422,4.0,Aishwarya Panda,41,https://www.google.com/maps/contrib/103146783939779069889/reviews?hl=en,NULL,en
Gua Batu Cermin,ChdDSUhNMG9nS0VJQ0FnSUNIaDRhUW13RRAB,Aesthetic,a week ago,2024-09-18 09:05:59.766897,4.0,M.Tabi'in I'in,2,https://www.google.com/maps/contrib/113564526781613022970/reviews?hl=en,NULL,en
Gua Batu Cermin,ChdDSUhNMG9nS0VJQ0FnSUNIclp1aGpBRRAB,Absolutely breathtaking(literally) experience. It's quite unique and you do need to watch out your head. Definitely worth going if you are in labuan bajo,a week ago,2024-09-18 09:05:59.768397,5.0,Shivam Gupta,97,https://www.google.com/maps/contrib/108370061575469092730/reviews?hl=en,NULL,en
Gua Batu Cermin,ChZDSUhNMG9nS0VJQ0FnSUM3NWFqUlRREAE,"We loved this experience it was interesting and not too far from the centre of Lubuan Bajo. We just took grab bikes. Definitely get a guide, you will learn so much more, they have good flashlights for you to use and know the route through the cave. Also you support the local guides that work at this place.",a month ago,2024-09-18 09:06:04.148479,5.0,Sorcha Fitzgerald,86,https://www.google.com/maps/contrib/115162546443616213479/reviews?hl=en,NULL,en
Gua Batu Cermin,ChZDSUhNMG9nS0VJQ0FnSUM3cUtYdllREAE,"One of the best experiences at Labuan Bajo. I forgot how much for the entry ticket with the guide. Trust me, you need the guide and flashlight to get inside the cave, otherwise you get lost. Well manage of surrounding place, you can buy food and drinks here. Take a walk around 10 min and the guide tell you the history about how the mirror stone discovered. Thank you Bidadari team! Before you go inside the cave, they give you safety helmet, while we have to crawl down to get inside, not to get bumped the stalactite and the stalagmite. It was cold inside; you can feel that the cave was under water long ago and find some fossils on the rock. I really amaze of this place, but the journey is not for those who afraid of dark and narrow place. 5 stars to you who has been well preserved and presented the cave. Well done!",a month ago,2024-09-18 09:06:04.151509,5.0,Maria Z,13,https://www.google.com/maps/contrib/102840349694787949195/reviews?hl=en,NULL,en
Gua Batu Cermin,ChdDSUhNMG9nS0VJQ0FnSURiamZHR2hnRRAB,"Very good place, friendly your guide. He explained very details about the place. Recommended place to visit. Better coming at 12.20 - 12.40 at the cave. You will see the sunlight very beautiful",a month ago,2024-09-18 09:06:04.155012,5.0,Rustiawibisono Decky Trisandi,7,https://www.google.com/maps/contrib/101749814361636471443/reviews?hl=en,NULL,en
Gua Batu Cermin,ChZDSUhNMG9nS0VJQ0FnSUQ5bnB1eUxBEAE,"A really interesting local archeological spot close to Labuan Bajo. Some beautiful coral rock formations, fossils and caves. We were lucky and also saw snakes, huge spiders and bats. The entrance fee (75k per person) includes a tour guide who gave some insights about the area. Overall a worthwhile visit if you have time during your stay here.",a month ago,2024-09-18 09:06:04.157017,5.0,Priyan Mistry,8,https://www.google.com/maps/contrib/102455774569179983954/reviews?hl=en,NULL,en
Gua Batu Cermin,ChdDSUhNMG9nS0VJQ0FnSUNiLTktWnV3RRAB,"Cave system, takes ca 40-50min to go through. The cave is nice, smaller, you do not go underground much. Those who have visited other cave systems in the world, would consider it a very small cave complex. Its a nice stop at Flores though",a month ago,2024-09-18 09:06:08.690435,4.0,Jaroslav Mida,526,https://www.google.com/maps/contrib/112942894520510357688/reviews?hl=en,NULL,en
Gua Batu Cermin,ChdDSUhNMG9nS0VJQ0FnSUNidnBpMGtnRRAB,"Great experience, we paid 150k for 2 people along with a guide and experienced this lovely place.  While entering the cave area you get a helmet 🪖  (  we got one torch 🔦 from our guide as we didn't carry one and he used his phone 🤳 flashlight, very friendly and nice people here )  We also saw tiny bats 🦇 inside and some monkeys & sighted a very small green snake ( pit viper 🐍 if I'm not wrong )",a month ago,2024-09-18 09:06:08.698973,5.0,Darshan,89,https://www.google.com/maps/contrib/111935697852409602642/reviews?hl=en,NULL,en
Gua Batu Cermin,ChZDSUhNMG9nS0VJQ0FnSURyN2Jha2VBEAE,Great place to visit. The tour guide was worth having with a good explanation and taking pictures for you.,a month ago,2024-09-18 09:06:13.242906,5.0,Filip Trucálek,19,https://www.google.com/maps/contrib/106429092885222526384/reviews?hl=en,NULL,en
Gua Batu Cermin,ChZDSUhNMG9nS0VJQ0FnSURydFpYM1BBEAE,"The tourist spot in the center of Labuan Bajo city is 3.7 kilometers from Komodo Airport and takes about 10 minutes by road.  The entrance fee for tourists to Batu Cermin Cave is IDR 50 thousand for foreign tourists, IDR 20 thousand for domestic tourists, and IDR 10 thousand for local tourists. There is a tunnel cave located in a rocky hill covering an area of ​​19 hectares and 75 meters high.  Sunlight entering through the cave walls, reflecting on the stone walls, reflects small light into other areas in the cave, so it looks like a mirror.",a month ago,2024-09-18 09:06:13.245426,5.0,taufik hidayat,"1,421",https://www.google.com/maps/contrib/108079533506420998671/reviews?hl=en,NULL,en
Gua Batu Cermin,ChZDSUhNMG9nS0VJQ0FnSUNyejc3cEhREAE,Stop here,2 months ago,2024-09-18 09:06:13.252203,4.0,P12 Go,573,https://www.google.com/maps/contrib/114208216826892826213/reviews?hl=en,NULL,en
Gua Batu Cermin,ChdDSUhNMG9nS0VJQ0FnSUNyaS1ha3FBRRAB,Interesting caves. Few cute mini bats inside,2 months ago,2024-09-18 09:06:13.253201,5.0,Jesse Taylor,982,https://www.google.com/maps/contrib/107878035887991871507/reviews?hl=en,NULL,en
Gua Batu Cermin,ChdDSUhNMG9nS0VJQ0FnSUNydWR1TTZBRRAB,Very beautiful and a rich history,2 months ago,2024-09-18 09:06:13.254703,5.0,Michel R,3,https://www.google.com/maps/contrib/112360763759582378064/reviews?hl=en,NULL,en
Gua Batu Cermin,ChdDSUhNMG9nS0VJQ0FnSUNydE55dW13RRAB,"The place is well maintained. The entrance ticket was cheap, but you have to add another voluntarily cost for tour guide to go through the cave, please note that the guide did not really ask for payment but we just tips them for their service, using guide is highly recommended for your safety. The cave was worth the walk, this was an amazing natural cave and you really have to be very carefull when you enter this cave as you migh bump to the stalagtite. The walk was not far, only few minutes, the climb was fun but it was quite chalenging because we came with elderly and kids too.  There are clean toilets, proper cafe and gift shop at the entrance. The place is very clean too.",2 months ago,2024-09-18 09:06:17.884116,5.0,Andina Ayunani,102,https://www.google.com/maps/contrib/102849022416532452138/reviews?hl=en,NULL,en
Gua Batu Cermin,ChdDSUhNMG9nS0VJQ0FnSURMajU2cHhBRRAB,"very good visit, the route is a little short but it is worth visiting",2 months ago,2024-09-18 09:06:17.889507,5.0,Rodrigo Espinosa,405,https://www.google.com/maps/contrib/118135798077546467114/reviews?hl=en,NULL,en
Gua Batu Cermin,ChZDSUhNMG9nS0VJQ0FnSUNMaWNUOUdnEAE,"Goa Batu Cermin, or Mirror Stone Cave, is a fascinating geological wonder in Labuan Bajo. The cave gets its name from the sunlight reflecting off its walls, creating a dazzling mirror effect, particularly when the light penetrates through the small openings. Exploring the cave reveals impressive rock formations, sparkling stalactites, and stalagmites, and interesting fossils embedded in the walls. The guided tour provides insightful information about the cave's history and geology, making the experience both educational and awe-inspiring. Goa Batu Cermin is a must-visit for those intrigued by nature’s marvels and the hidden treasures of Labuan Bajo.",2 months ago,2024-09-18 09:06:22.559788,4.0,M. Fuad Q. Alam,377,https://www.google.com/maps/contrib/107433479307876814730/reviews?hl=en,NULL,en
Gua Batu Cermin,ChdDSUhNMG9nS0VJQ0FnSUNMNGZuTHF3RRAB,Our guide Bene was very knowledgeable and kind! The caves were very cool and the fossil of the turtle was very exciting tickets were 75k per person,2 months ago,2024-09-18 09:06:22.562092,5.0,Ellie Tang,90,https://www.google.com/maps/contrib/105045054723342552023/reviews?hl=en,NULL,en
Gua Batu Cermin,ChZDSUhNMG9nS0VJQ0FnSUNMMVBpTVJBEAE,Grand Canyon Bajo,3 months ago,2024-09-18 09:06:27.600689,5.0,agus wiranto,11,https://www.google.com/maps/contrib/108509949811812246310/reviews?hl=en,NULL,en
Gua Batu Cermin,ChdDSUhNMG9nS0VJQ0FnSUR6Z2UzUDBRRRAB,"Great visit, fossil of turtle, fish and corals, magnificent and top guide",3 months ago,2024-09-18 09:06:27.602683,5.0,Cindy Catalanotto,0,https://www.google.com/maps/contrib/100711082844293151006/reviews?hl=en,NULL,en
Gua Batu Cermin,ChdDSUhNMG9nS0VJQ0FnSUR6OHJfSmd3RRAB,"Fun cave to explore. For maximum experience, it is best to accompany a guide provided by the management of Batu Cermin Cave Park. they will explain, guide, and document our journey.",3 months ago,2024-09-18 09:06:27.609207,5.0,Antarina P Hadian,9,https://www.google.com/maps/contrib/100232564926030418555/reviews?hl=en,NULL,en
Gua Batu Cermin,ChdDSUhNMG9nS0VJQ0FnSUN6OC12Z29BRRAB,Close to town Relaxed for once  Important: At the entrance you have to bend over and the passage is very narrow. The cave is not recommended for people who have difficulty walking while stooping or have a strong build,3 months ago,2024-09-18 09:06:27.612202,3.0,J P,49,https://www.google.com/maps/contrib/111240778722553637726/reviews?hl=en,NULL,en
Gua Batu Cermin,ChdDSUhNMG9nS0VJQ0FnSUN6bkltaDBBRRAB,Ot was a great little adventure. Really interesting and well worth going for a look.,3 months ago,2024-09-18 09:06:27.616766,5.0,Leigh Bishop,115,https://www.google.com/maps/contrib/118132013006297407537/reviews?hl=en,NULL,en
Gua Batu Cermin,ChdDSUhNMG9nS0VJQ0FnSURUNjUyV3l3RRAB,"You pay 50k per person and don't get a guide. Very dangerous to go in by yourself, could get lost in the caves. Didn't find the fossils. Have seen much more beautiful caves. Not worth the visit.",3 months ago,2024-09-18 09:06:32.452566,1.0,Dita Bolluyt,8,https://www.google.com/maps/contrib/111564772565497160405/reviews?hl=en,NULL,en
Gua Batu Cermin,ChdDSUhNMG9nS0VJQ0FnSUNUZzlIazNRRRAB,"Frankly a very interesting site for less than 3€ the visit with a guide is interesting in a cave which is not very well equipped, helmet obligatory. With a little luck you will see the famous cave tarantulas, green vipers, bats and monkeys. Also find fossils like that of a turtle and a fish",3 months ago,2024-09-18 09:06:32.459017,5.0,Fred Lacroix,"1,133",https://www.google.com/maps/contrib/112008028737653103978/reviews?hl=en,NULL,en
Gua Batu Cermin,ChZDSUhNMG9nS0VJQ0FnSUNUbWFUdEhREAE,Nothing really interesting,4 months ago,2024-09-18 09:06:32.462012,2.0,Luknam Wongthaworn,116,https://www.google.com/maps/contrib/107661377687777922640/reviews?hl=en,NULL,en
